code,800,400,200,100,50,40,25,10,1,0.1,throughput,macsec,deepbuffer,type,maxmodules,family,cost
7280SR3-40YC6,,,,,,,52.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3-40YC6,,,,,,,,52.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,6.0,,,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,6.0,,,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,6.0,,,,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,6.0,,,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,6.0,,,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,12.0,,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,12.0,,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,12.0,,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,12.0,,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,6.0,40.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,6.0,,40.0,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,6.0,4.0,,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,6.0,,4.0,36.0,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,,52.0,,,,,,,fixed,,7280R3A,4790.793782
7280SR3E-40YC6-M,,,,,,,,52.0,,,,,,fixed,,7280R3A,4790.793782
7280TR3-40C6,,,,6.0,,,,4.0,36.0,,,,,fixed,,7280R3A,1938.766586
7280TR3-40C6,,,,,12.0,,,4.0,36.0,,,,,fixed,,7280R3A,1938.766586
7280TR3-40C6,,,,,,6.0,,4.0,36.0,,,,,fixed,,7280R3A,1938.766586
7280TR3-40C6,,,,,,,12.0,4.0,36.0,,,,,fixed,,7280R3A,1938.766586
7280TR3-40C6,,,,,,,,16.0,36.0,,,,,fixed,,7280R3A,1938.766586
7135V-48Y-4QC,,,,4.0,,,48.0,,,,,,,fixed,,7130,4790.793782
7060X6-64PE,64.0,,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,128.0,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,,256.0,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,,,320.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,,,,320.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,28.0,,,288.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,64.0,,256.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,,192.0,128.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,28.0,,,,288.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,64.0,,,256.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE,,,128.0,,192.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,64.0,,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,128.0,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,,256.0,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,,,320.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,,,,320.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,28.0,,,288.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,64.0,,256.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,,192.0,128.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,28.0,,,,288.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,64.0,,,256.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-64PE-B,,,192.0,,128.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,64.0,,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,128.0,,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,,256.0,,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,,,320.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,,,,320.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,28.0,,,288.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,64.0,,256.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,,192.0,128.0,,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,28.0,,,,288.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,64.0,,,256.0,,,,,,,,,fixed,,7060,182311.8737
7060X6-32PE,,,128.0,,192.0,,,,,,,,,fixed,,7060,182311.8737
7060DX5-64S,,64.0,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64S,,,128.0,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64S,,,,256.0,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64S,,,,,256.0,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64S,,,,,,,256.0,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64S,,,,,,,,258.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,32.0,,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,64.0,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,,128.0,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,,,256.0,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,,,,256.0,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,,,,,,256.0,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64E,,,,,,,,258.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,32.0,,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,64.0,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,,128.0,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,,,256.0,,,,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,,,,256.0,,,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,,,,,,256.0,2.0,,,,,,fixed,,7060,88123.0616
7060PX5-64E,,,,,,,,258.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,32.0,,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,64.0,,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,,128.0,,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,,,256.0,,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,,,,256.0,,,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,,,,,,256.0,2.0,,,,,,fixed,,7060,88123.0616
7060DX5-64,,,,,,,,258.0,,,,,,fixed,,7060,88123.0616
7060DX5-32,,32.0,,,,,,1.0,,,,,,fixed,,7060,42560.63331
7060DX5-32,,,64.0,,,,,1.0,,,,,,fixed,,7060,42560.63331
7060DX5-32,,,,128.0,,,,1.0,,,,,,fixed,,7060,42560.63331
7060DX5-32,,,,,128.0,,,1.0,,,,,,fixed,,7060,42560.63331
7060DX5-32,,,,,,,128.0,1.0,,,,,,fixed,,7060,42560.63331
7060DX5-32,,,,,,,,129.0,,,,,,fixed,,7060,42560.63331
 7060CX5-56D8,,8.0,,56.0,,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,8.0,,,112.0,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,8.0,,,,,112.0,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,8.0,,,,,,113.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,16.0,56.0,,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,16.0,,112.0,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,16.0,,,,112.0,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,16.0,,,,,113.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,88.0,,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,48.0,80.0,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,48.0,,,80.0,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,48.0,,,,81.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,,128.0,,,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,,,,128.0,1.0,,,,,,fixed,,7060,28728.05339
 7060CX5-56D8,,,,,,,,129.0,,,,,,fixed,,7060,28728.05339
7060PX4-32,,32.0,,,,,,2.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,32.0,,,,,,,2.0,,,,,fixed,,7060,42595.51975
7060PX4-32,,,64.0,,,,,2.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,,64.0,,,,,,2.0,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,128.0,,,,2.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,128.0,,,,,2.0,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,128.0,,,2.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,128.0,,,,2.0,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,,64.0,,2.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,,64.0,,,2.0,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,,,,130.0,,,,,,fixed,,7060,42595.51975
7060PX4-32,,,,,,,,,130.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,32.0,,,,,,2.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,32.0,,,,,,,2.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,,64.0,,,,,2.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,,64.0,,,,,,2.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,128.0,,,,2.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,128.0,,,,,2.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,128.0,,,2.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,128.0,,,,2.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,,64.0,,2.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,,64.0,,,2.0,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,,,,130.0,,,,,,fixed,,7060,42595.51975
7060DX4-32,,,,,,,,,130.0,,,,,fixed,,7060,42595.51975
7060CX2-32S,,,,32.0,,,,,2.0,,,,,fixed,,7060,9925.991282
7060CX2-32S,,,,,,32.0,,,2.0,,,,,fixed,,7060,9925.991282
7060CX2-32S,,,,,,,128.0,,2.0,,,,,fixed,,7060,9925.991282
7060CX2-32S,,,,,,,,128.0,2.0,,,,,fixed,,7060,9925.991282
7060CX2-32S,,,,,,,,130.0,,,,,,fixed,,7060,9925.991282
7060CX-32S,,,,32.0,,,,,2.0,,,,,fixed,,7060,9925.991282
7060CX-32S,,,,,,32.0,,,2.0,,,,,fixed,,7060,9925.991282
7060CX-32S,,,,,,,128.0,,2.0,,,,,fixed,,7060,9925.991282
7060CX-32S,,,,,,,,128.0,2.0,,,,,fixed,,7060,9925.991282
7060CX-32S,,,,,,,,130.0,,,,,,fixed,,7060,9925.991282
7060SX2-48YC6,,,,6.0,,,48.0,,,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,,,6.0,48.0,,,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,6.0,,,,48.0,,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,,,6.0,,48.0,,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,6.0,,,,,48.0,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,,,6.0,,,48.0,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,,,,72.0,,,,,,,fixed,,7060,5421.477077
7060SX2-48YC6,,,,,,,,72.0,,,,,,fixed,,7060,5421.477077
7260CX-64,,,,64.0,,,,2.0,,,,,,fixed,,7260,20605.98005
7260CX-64,,,,64.0,,,,,2.0,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,64.0,,2.0,,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,64.0,,,2.0,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,,256.0,2.0,,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,,256.0,,2.0,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,,,258.0,,,,,,fixed,,7260,20605.98005
7260CX-64,,,,,,,,256.0,2.0,,,,,fixed,,7260,20605.98005
7260QX-64,,,,,,64.0,,2.0,,,,,,fixed,,7260,20605.98005
7260QX-64,,,,,,64.0,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,64.0,,,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,64.0,,,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,128.0,,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,128.0,,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,64.0,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,64.0,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,,128.0,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,,128.0,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,,,130.0,,,,,,fixed,,7260,20605.98005
7260CX3-64,,,,,,,,128.0,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,64.0,,,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,64.0,,,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,128.0,,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,128.0,,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,64.0,,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,64.0,,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,,128.0,2.0,,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,,128.0,,2.0,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,,,130.0,,,,,,fixed,,7260,20605.98005
7260CX3-64E,,,,,,,,128.0,2.0,,,,,fixed,,7260,20605.98005
7050DX4-32S,,32.0,,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,64.0,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,128.0,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,,142.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,,144.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,16.0,,,128.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,16.0,,,126.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,37.0,,106.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,37.0,,104.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,32.0,112.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,32.0,110.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,,,64.0,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,16.0,,,,,128.0,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,16.0,,,,,126.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,37.0,,,,106.0,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,37.0,,,,104.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,32.0,,,112.0,,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,32.0,,,110.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,16.0,,,,,,128.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,14.0,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,38.0,,,,,106.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,32.0,,,,112.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,30.0,,,,114.0,,,,,,fixed,,7050,42595.51975
7050DX4-32S,,,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,32.0,,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,64.0,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,128.0,,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,,142.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,,144.0,,,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,16.0,,,128.0,,,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,16.0,,,126.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,37.0,,106.0,,,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,37.0,,104.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,32.0,112.0,,,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,32.0,110.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,,,64.0,,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,16.0,,,,,128.0,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,16.0,,,,,126.0,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,37.0,,,,106.0,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,37.0,,,,104.0,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,32.0,,,112.0,,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,32.0,,,110.0,2.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,16.0,,,,,,128.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,14.0,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,38.0,,,,,106.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,32.0,,,,112.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,30.0,,,,114.0,,,,,,fixed,,7050,42595.51975
7050PX4-32S,,,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,32.0,,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,64.0,,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,128.0,,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,,142.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,,144.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,16.0,,,128.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,16.0,,,126.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,37.0,,106.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,37.0,,104.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,32.0,112.0,,,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,32.0,110.0,,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,,,64.0,,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,16.0,,,,,128.0,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,16.0,,,,,126.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,37.0,,,,106.0,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,37.0,,,,104.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,32.0,,,112.0,,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,32.0,,,110.0,2.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,16.0,,,,,,128.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,14.0,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,38.0,,,,,106.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,32.0,,,,112.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,30.0,,,,114.0,,,,,,fixed,,7050,42595.51975
7050DX4M-32S,,,,,,,,130.0,,,,,,fixed,,7050,42595.51975
7050SDX4-48D8,,8.0,,48.0,,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,32.0,32.0,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,,64.0,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,42.0,,,21.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,42.0,,,,21.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,,,,64.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,8.0,,,,,,64.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,40.0,16.0,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,,56.0,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,45.0,,,10.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,,,,56.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,45.0,,,,10.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,16.0,,,,,56.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,72.0,,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,72.0,,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,,,72.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,,,,72.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,40.0,16.0,16.0,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,56.0,16.0,,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,45.0,,16.0,10.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,,16.0,56.0,,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,45.0,,16.0,,10.0,,,,,,fixed,,7050,25961.27286
7050SDX4-48D8,,,,,,16.0,,56.0,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,8.0,,48.0,,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,8.0,,32.0,32.0,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,8.0,,,64.0,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,8.0,,42.0,,,21.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,8.0,,,,,64.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,16.0,40.0,16.0,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,16.0,,56.0,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,16.0,45.0,,,10.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,16.0,,,,56.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,72.0,,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,,72.0,,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,,,,72.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,40.0,16.0,16.0,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,,56.0,16.0,,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,45.0,,16.0,10.0,,,,,,,fixed,,7050,25961.27286
7050SPX4-48D8,,,,,,16.0,56.0,,,,,,,fixed,,7050,25961.27286
7050CX4-24D8,,8.0,24.0,,,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,,48.0,,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,10.0,,54.0,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,,,64.0,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,18.0,,,,45.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,,,,,64.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,18.0,,,,,47.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,8.0,,,,,,66.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,40.0,,,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,48.0,,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,13.0,42.0,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,,56.0,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,13.0,,,42.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,,,,56.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,13.0,,,,44.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,16.0,,,,,58.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,72.0,,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,72.0,,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,,,72.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,,,,74.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,48.0,,16.0,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,13.0,42.0,16.0,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,56.0,16.0,,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,13.0,,16.0,42.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,,16.0,56.0,2.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,13.0,,16.0,,44.0,,,,,,fixed,,7050,26029.42546
7050CX4-24D8,,,,,,16.0,,58.0,,,,,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,48.0,,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,32.0,32.0,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,,64.0,,,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,42.0,,,21.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,42.0,,,,23.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,,,,64.0,2.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,8.0,,,,,,66.0,,,,x,,fixed,,7050,26029.42546
7050CX4M-48D8,,,16.0,40.0,16.0,,,2.0,,,,x,,fixed,,7050,26029.42546
